read_id,ref_id,read_direction,read_number,len_ref,len_ref_aligned,len_read,len_read_windowed,len_read_aligned,distance_aligned,similarity_aligned,category
read468,207,1,1,108,108,108,108,108,2,0.9814814814814815,mapped_high
read469,208,1,1,108,108,108,108,108,0,1.0,mapped_high
read470,209,1,1,108,108,108,108,108,0,1.0,mapped_high
read471,210,1,1,108,108,108,108,108,0,1.0,mapped_high
read472,211,1,1,108,108,108,108,108,0,1.0,mapped_high
read473,212,1,1,108,108,108,108,108,0,1.0,mapped_high
read474,213,1,1,108,108,108,108,108,0,1.0,mapped_high
read475,214,1,1,108,108,108,108,108,0,1.0,mapped_high
read476,215,1,1,108,108,108,108,108,0,1.0,mapped_high
read477,216,1,1,108,108,108,108,108,0,1.0,mapped_high
read478,217,1,1,108,108,108,108,108,0,1.0,mapped_high
read479,218,1,1,108,108,108,108,108,0,1.0,mapped_high
read480,219,1,1,108,108,108,108,108,0,1.0,mapped_high
read481,220,1,1,108,108,108,108,108,0,1.0,mapped_high
read482,221,1,1,108,108,108,108,108,0,1.0,mapped_high
read483,222,1,1,108,108,108,108,108,0,1.0,mapped_high
read484,223,1,1,108,108,108,108,108,0,1.0,mapped_high
read485,224,1,1,108,108,108,108,108,0,1.0,mapped_high
read486,225,1,1,108,108,108,108,108,0,1.0,mapped_high
read487,226,1,1,108,108,108,108,108,0,1.0,mapped_high
read488,227,1,1,108,108,108,108,108,0,1.0,mapped_high
read489,228,1,1,108,108,108,108,108,0,1.0,mapped_high
read490,229,1,1,108,108,108,108,108,0,1.0,mapped_high
read491,230,1,1,108,108,108,108,108,0,1.0,mapped_high
read492,231,1,1,108,108,108,108,108,0,1.0,mapped_high
read493,232,1,1,108,108,108,108,108,0,1.0,mapped_high
read494,233,1,1,108,108,108,108,108,0,1.0,mapped_high
read495,234,1,1,108,108,108,108,108,0,1.0,mapped_high
read496,235,1,1,108,108,108,108,108,0,1.0,mapped_high
read497,236,1,1,108,108,108,108,108,0,1.0,mapped_high
read498,237,1,1,108,108,108,108,108,0,1.0,mapped_high
read499,238,1,1,108,108,108,108,108,0,1.0,mapped_high
read500,239,1,1,108,108,108,108,108,0,1.0,mapped_high
read501,240,1,1,108,108,108,108,108,0,1.0,mapped_high
read502,241,1,1,108,108,108,108,108,0,1.0,mapped_high
read503,242,1,1,108,108,108,108,108,0,1.0,mapped_high
read504,243,1,1,108,108,108,108,108,0,1.0,mapped_high
read505,244,1,1,108,108,108,108,108,0,1.0,mapped_high
read506,245,1,1,108,108,108,108,108,0,1.0,mapped_high
read507,246,1,1,108,108,108,108,108,0,1.0,mapped_high
read508,247,1,1,108,108,108,108,108,0,1.0,mapped_high
read509,248,1,1,108,108,108,108,108,0,1.0,mapped_high
read510,249,1,1,108,108,108,108,108,0,1.0,mapped_high
read511,250,1,1,108,108,108,108,108,0,1.0,mapped_high
read512,251,1,1,108,108,108,108,108,0,1.0,mapped_high
read513,252,1,1,108,108,108,108,108,0,1.0,mapped_high
read514,253,1,1,108,108,108,108,108,0,1.0,mapped_high
read515,254,1,1,108,108,108,108,108,0,1.0,mapped_high
read516,255,1,1,108,108,108,108,108,0,1.0,mapped_high
read517,256,1,1,108,108,108,108,108,0,1.0,mapped_high
read518,257,1,1,108,108,108,108,108,0,1.0,mapped_high
read519,258,1,1,108,108,108,108,108,0,1.0,mapped_high
read520,259,1,1,108,108,108,108,108,0,1.0,mapped_high
read521,260,1,1,108,108,108,108,108,0,1.0,mapped_high
read522,261,1,1,108,108,108,108,108,0,1.0,mapped_high
read523,262,1,1,108,108,108,108,108,0,1.0,mapped_high
read524,263,1,1,108,108,108,108,108,0,1.0,mapped_high
read525,264,1,1,108,108,108,108,108,0,1.0,mapped_high
read526,265,1,1,108,108,108,108,108,0,1.0,mapped_high
read527,266,1,1,108,108,108,108,108,0,1.0,mapped_high
read528,267,1,1,108,108,108,108,108,0,1.0,mapped_high
read529,268,1,1,108,108,108,108,108,0,1.0,mapped_high
read530,269,1,1,108,108,108,108,108,0,1.0,mapped_high
read531,270,1,1,108,108,108,108,108,1,0.9907407407407407,mapped_high
read532,271,1,1,108,108,108,108,108,0,1.0,mapped_high
read533,272,1,1,108,108,108,108,108,0,1.0,mapped_high
read534,273,1,1,108,108,108,108,108,0,1.0,mapped_high
read535,274,1,1,108,108,108,108,108,0,1.0,mapped_high
read536,275,1,1,108,108,108,108,108,0,1.0,mapped_high
read537,276,1,1,108,108,108,108,108,0,1.0,mapped_high
read538,277,1,1,108,108,108,108,108,0,1.0,mapped_high
read539,278,1,1,108,108,108,108,108,0,1.0,mapped_high
read540,279,1,1,108,108,108,108,108,0,1.0,mapped_high
read541,280,1,1,108,108,108,108,108,0,1.0,mapped_high
read542,281,1,1,108,108,108,108,108,0,1.0,mapped_high
read543,282,1,1,108,108,108,108,108,0,1.0,mapped_high
read544,283,1,1,108,108,108,108,108,0,1.0,mapped_high
read545,284,1,1,108,108,108,108,108,0,1.0,mapped_high
read546,285,1,1,108,108,108,108,108,0,1.0,mapped_high
read547,286,1,1,108,108,108,108,108,0,1.0,mapped_high
read548,287,1,1,108,108,108,108,108,0,1.0,mapped_high
read549,288,1,1,108,108,108,108,108,0,1.0,mapped_high
read550,289,1,1,108,108,108,108,108,0,1.0,mapped_high
read551,290,1,1,108,108,108,108,108,0,1.0,mapped_high
read552,291,1,1,108,108,108,108,108,0,1.0,mapped_high
read553,292,1,1,108,108,108,108,108,0,1.0,mapped_high
read554,293,1,1,108,108,108,108,108,0,1.0,mapped_high
read555,294,1,1,108,108,108,108,108,0,1.0,mapped_high
read556,295,1,1,108,108,108,108,108,0,1.0,mapped_high
read557,296,1,1,108,108,108,108,108,0,1.0,mapped_high
read558,297,1,1,108,108,108,108,108,0,1.0,mapped_high
read559,298,1,1,108,108,108,108,108,0,1.0,mapped_high
read560,299,1,1,108,108,108,108,108,0,1.0,mapped_high
read561,300,1,1,108,108,108,108,108,0,1.0,mapped_high
read562,301,1,1,108,108,108,108,108,0,1.0,mapped_high
read563,302,1,1,108,108,108,108,108,0,1.0,mapped_high
read564,303,1,1,108,108,108,108,108,0,1.0,mapped_high
read565,304,1,1,108,108,108,108,108,0,1.0,mapped_high
read566,305,1,1,108,108,108,108,108,0,1.0,mapped_high
read567,306,1,1,108,108,108,108,108,0,1.0,mapped_high
read568,307,1,1,108,108,108,108,108,0,1.0,mapped_high
read569,308,1,1,108,108,108,108,108,0,1.0,mapped_high
read570,309,1,1,108,108,108,108,108,0,1.0,mapped_high
read571,310,1,1,108,108,108,108,108,0,1.0,mapped_high
read572,311,1,1,108,108,108,108,108,0,1.0,mapped_high
read573,312,1,1,108,108,108,108,108,0,1.0,mapped_high
read574,313,1,1,108,108,108,108,108,0,1.0,mapped_high
read575,314,1,1,108,108,108,108,108,0,1.0,mapped_high
read576,315,1,1,108,108,108,108,108,0,1.0,mapped_high
read577,316,1,1,108,108,108,108,108,0,1.0,mapped_high
read578,317,1,1,108,108,108,108,108,0,1.0,mapped_high
read579,318,1,1,108,108,108,108,108,0,1.0,mapped_high
read580,319,1,1,108,108,108,108,108,0,1.0,mapped_high
read581,320,1,1,108,108,108,108,108,0,1.0,mapped_high
read582,321,1,1,108,108,108,108,108,0,1.0,mapped_high
read583,322,1,1,108,108,108,108,108,0,1.0,mapped_high
read584,323,1,1,108,108,108,108,108,0,1.0,mapped_high
read585,324,1,1,108,108,108,108,108,0,1.0,mapped_high
read586,325,1,1,108,108,108,108,108,0,1.0,mapped_high
read587,326,1,1,108,108,108,108,108,0,1.0,mapped_high
read588,327,1,1,108,108,108,108,108,0,1.0,mapped_high
read589,328,1,1,108,108,108,108,108,0,1.0,mapped_high
read590,329,1,1,108,108,108,108,108,0,1.0,mapped_high
read591,330,1,1,108,108,108,108,108,0,1.0,mapped_high
read592,331,1,1,108,108,108,108,108,0,1.0,mapped_high
read593,332,1,1,108,108,108,108,108,0,1.0,mapped_high
read594,333,1,1,108,108,108,108,108,0,1.0,mapped_high
read595,334,1,1,108,108,108,108,108,0,1.0,mapped_high
read596,335,1,1,108,108,108,108,108,0,1.0,mapped_high
read597,336,1,1,108,108,108,108,108,0,1.0,mapped_high
read598,337,1,1,108,108,108,108,108,0,1.0,mapped_high
read599,338,1,1,108,108,108,108,108,0,1.0,mapped_high
read600,339,1,1,108,108,108,108,108,0,1.0,mapped_high
read601,340,1,1,108,108,108,108,108,0,1.0,mapped_high
read602,341,1,1,108,108,108,108,108,0,1.0,mapped_high
read603,342,1,1,108,108,108,108,108,0,1.0,mapped_high
read604,343,1,1,108,108,108,108,108,0,1.0,mapped_high
read605,344,1,1,108,108,108,108,108,0,1.0,mapped_high
read606,345,1,1,108,108,108,108,108,0,1.0,mapped_high
read607,346,1,1,108,108,108,108,108,0,1.0,mapped_high
read608,347,1,1,108,108,108,108,108,0,1.0,mapped_high
read609,348,1,1,108,108,108,108,108,0,1.0,mapped_high
read610,349,1,1,108,108,108,108,108,0,1.0,mapped_high
read611,350,1,1,108,108,108,108,108,0,1.0,mapped_high
read612,351,1,1,108,108,108,108,108,0,1.0,mapped_high
read613,352,1,1,108,108,108,108,108,0,1.0,mapped_high
read614,353,1,1,108,108,108,108,108,0,1.0,mapped_high
read615,354,1,1,108,108,108,108,108,0,1.0,mapped_high
read616,355,1,1,108,108,108,108,108,0,1.0,mapped_high
read617,356,1,1,108,108,108,108,108,0,1.0,mapped_high
read618,357,1,1,108,108,108,108,108,0,1.0,mapped_high
read619,358,1,1,108,108,108,108,108,0,1.0,mapped_high
read620,359,1,1,108,108,108,108,108,0,1.0,mapped_high
read621,360,1,1,108,108,108,108,108,0,1.0,mapped_high
read622,361,1,1,108,108,108,108,108,0,1.0,mapped_high
read623,362,1,1,108,108,108,108,108,0,1.0,mapped_high
read624,363,1,1,108,108,108,108,108,0,1.0,mapped_high
read625,364,1,1,108,108,108,108,108,0,1.0,mapped_high
read626,365,1,1,108,108,108,108,108,0,1.0,mapped_high
read627,366,1,1,108,108,108,108,108,0,1.0,mapped_high
read628,367,1,1,108,108,108,108,108,0,1.0,mapped_high
read629,368,1,1,108,108,108,108,108,0,1.0,mapped_high
read630,369,1,1,108,108,108,108,108,0,1.0,mapped_high
read631,370,1,1,108,108,108,108,108,0,1.0,mapped_high
read632,371,1,1,108,108,108,108,108,0,1.0,mapped_high
read633,372,1,1,108,108,108,108,108,0,1.0,mapped_high
read634,373,1,1,108,108,108,108,108,0,1.0,mapped_high
read635,374,1,1,108,108,108,108,108,0,1.0,mapped_high
read636,375,1,1,108,108,108,108,108,0,1.0,mapped_high
read637,376,1,1,108,108,108,108,108,0,1.0,mapped_high
read638,377,1,1,108,108,108,108,108,0,1.0,mapped_high
read639,378,1,1,108,108,108,108,108,0,1.0,mapped_high
read640,379,1,1,108,108,108,108,108,0,1.0,mapped_high
read641,380,1,1,108,108,108,108,108,0,1.0,mapped_high
read642,381,1,1,108,108,108,108,108,0,1.0,mapped_high
read643,382,1,1,108,108,108,108,108,0,1.0,mapped_high
read644,383,1,1,108,108,108,108,108,0,1.0,mapped_high
read645,384,1,1,108,108,108,108,108,0,1.0,mapped_high
read646,385,1,1,108,108,108,108,108,0,1.0,mapped_high
